timestamp,sector_id,pressure_bar,flow_rate_ls,temperature_c,leak_label,burst_label
2024-01-01 00:45:00,Ain_Diab,3.396849968216628,188.2811352534675,11.327387530778791,0,0
2024-01-01 01:30:00,Ain_Diab,3.914280355836972,139.8298199732804,20.42177399559557,0,0
2024-01-01 02:25:00,Ain_Diab,2.5248817433917843,126.81395874489216,13.39743662796907,0,0
2024-01-01 03:55:00,Ain_Diab,3.6974427684501623,147.49458961666477,20.529503158865552,0,0
2024-01-01 06:00:00,Ain_Diab,3.919291814322536,167.19440757068037,11.70196903026172,0,0
2024-01-01 08:10:00,Ain_Diab,3.3211694603486674,117.63656711241566,23.65706917604909,0,0
2024-01-01 08:30:00,Ain_Diab,2.772820126598717,101.85009249857949,23.45182614859018,0,0
2024-01-01 09:15:00,Ain_Diab,3.2109549121458345,103.26564549189573,19.73234260437364,0,0
2024-01-01 11:25:00,Ain_Diab,3.87812578339112,168.51269556861303,10.345339071814562,0,0
2024-01-01 11:45:00,Ain_Diab,3.6816848330717376,140.55822975952083,11.714009500835315,0,0
2024-01-01 12:05:00,Ain_Diab,3.121936185590536,62.80245021179658,24.95311377768921,0,0
2024-01-01 13:20:00,Ain_Diab,2.6984143166879955,185.08584518545783,20.368327864144817,0,0
2024-01-01 15:10:00,Ain_Diab,3.6063734523833375,85.81657186524535,11.65711169697092,0,0
2024-01-01 15:15:00,Ain_Diab,3.573329972851363,138.36628017063424,14.158984685451603,0,0
2024-01-01 17:15:00,Ain_Diab,3.4817668214217026,90.9889290497314,24.26295343375616,0,0
2024-01-01 18:35:00,Ain_Diab,3.329502178887937,139.62137939478953,21.75748830128293,0,0
2024-01-01 20:25:00,Ain_Diab,3.55702114410497,80.27801781844225,20.10148649987376,0,0
2024-01-01 20:55:00,Ain_Diab,3.4757674716875737,164.77862968336768,23.88512246321068,0,0
2024-01-01 21:45:00,Ain_Diab,3.5764536788629444,109.98578102062342,24.650878579938684,0,0
2024-01-01 23:35:00,Ain_Diab,3.810004992585772,74.26463170281644,21.794139351356417,0,0
2024-01-01 23:40:00,Ain_Diab,2.812765771536004,189.58928219658745,11.74549596828214,0,0
2024-01-02 00:10:00,Ain_Diab,3.1592675329493654,65.84970263926158,19.61239472035309,0,0
2024-01-02 00:30:00,Ain_Diab,3.995045280779465,172.0955404259028,19.228291573465164,0,0
2024-01-02 03:10:00,Ain_Diab,3.583106407304105,182.9293670697612,18.895665012801764,0,0
2024-01-02 03:55:00,Ain_Diab,3.0433531624784327,100.17669331128982,10.392950627980971,0,0
2024-01-02 04:10:00,Ain_Diab,2.7002199586239155,62.0902270635687,20.91908960460648,0,0
2024-01-02 04:20:00,Ain_Diab,3.485432734400709,193.4921931625187,11.034370245346318,0,0
2024-01-02 05:25:00,Ain_Diab,3.279078789255906,80.73219112260688,23.16745117228061,0,0
2024-01-02 07:15:00,Ain_Diab,2.5270001334178227,113.21660623688712,10.407625241362664,0,0
2024-01-02 07:30:00,Ain_Diab,2.6688705856179054,155.55289661911937,18.110477149673656,0,0
2024-01-02 08:15:00,Ain_Diab,3.0767669914672187,123.15006029318968,19.783363893182088,0,0
2024-01-02 09:10:00,Ain_Diab,3.0535795326413746,68.15375007277896,16.28421685281213,0,0
2024-01-02 09:55:00,Ain_Diab,3.0894613380179368,128.87188983099855,17.675220798722677,0,0
2024-01-02 10:20:00,Ain_Diab,2.6489533041305395,81.32961060586099,23.88455995038004,0,0
2024-01-02 10:35:00,Ain_Diab,1.6798064393921592,221.75817828990952,21.603083373018457,1,0
2024-01-02 11:30:00,Ain_Diab,3.709884013489416,121.4725075667439,24.941844244591618,0,0
2024-01-02 11:55:00,Ain_Diab,3.7512168955010137,161.07141979302787,12.14275430951258,0,0
2024-01-02 12:05:00,Ain_Diab,3.1106597336884416,59.90147662103624,15.23230800954219,0,0
2024-01-02 12:40:00,Ain_Diab,2.954791089191569,93.49551784154136,18.449333964307225,0,0
2024-01-02 13:25:00,Ain_Diab,3.6727357950174033,146.6223832213874,10.722790185899443,0,0
2024-01-02 14:10:00,Ain_Diab,2.562485227574024,109.64713693880542,21.43463548032908,0,0
2024-01-02 15:50:00,Ain_Diab,3.3476279686791344,165.74403664679116,17.483434968039127,0,0
2024-01-02 16:30:00,Ain_Diab,3.3724334394837903,115.49212846531492,18.701332520041817,0,0
2024-01-02 16:40:00,Ain_Diab,3.734741246063289,183.3331136005445,18.16758653573842,0,0
2024-01-02 18:05:00,Ain_Diab,3.0765325577862024,53.7790120938844,22.584959915770163,0,0
2024-01-02 18:50:00,Ain_Diab,3.973074305523944,167.72927344383203,21.00230119738156,0,0
2024-01-02 19:45:00,Ain_Diab,3.904400709119829,131.2985112334649,24.094772669402623,0,0
2024-01-02 21:05:00,Ain_Diab,2.933781169443925,96.47103129837036,13.74935419596432,0,0
2024-01-02 21:35:00,Ain_Diab,2.844397241130953,67.632695022533,12.479267352144362,0,0
2024-01-02 22:45:00,Ain_Diab,3.472477011178144,61.11581338623006,15.632033926997504,0,0
2024-01-02 22:55:00,Ain_Diab,3.1963577796088374,158.4106628358207,19.85094227082412,0,0
2024-01-02 23:50:00,Ain_Diab,3.19228439138291,197.4958485227701,21.80062511060964,0,0
2024-01-03 01:10:00,Ain_Diab,3.5280930151690084,53.74493331800858,12.57151265065814,0,0
2024-01-03 01:15:00,Ain_Diab,3.941380220393237,130.39026182781774,17.32743448989858,0,0
2024-01-03 01:45:00,Ain_Diab,3.0212606236377715,115.30904692636034,15.939423831214071,0,0
2024-01-03 02:10:00,Ain_Diab,2.815760409498014,171.35354604375146,12.203828853756562,0,0
2024-01-03 03:25:00,Ain_Diab,3.625398645908264,72.80728511367377,16.87485391881363,0,0
2024-01-03 03:50:00,Ain_Diab,3.2647810143256866,125.1913466938594,10.753645147344733,0,0
2024-01-03 03:55:00,Ain_Diab,3.892575258454461,199.4597440518583,21.94011103640925,0,0
2024-01-03 04:30:00,Ain_Diab,3.6086004639090583,91.61970195874312,14.224240631584475,0,0
2024-01-03 05:15:00,Ain_Diab,3.746423756582603,67.98366402090682,21.02388771092341,0,0
2024-01-03 06:40:00,Ain_Diab,3.3259950691612774,110.48116341998784,22.504660157127585,0,0
2024-01-03 06:55:00,Ain_Diab,3.128774313853182,75.23054836497772,23.18995323517711,0,0
2024-01-03 07:25:00,Ain_Diab,2.822806719599789,182.65327256836304,18.391081385910358,0,0
2024-01-03 07:30:00,Ain_Diab,2.986518711542584,85.08453972083052,13.163293415211822,0,0
2024-01-03 08:30:00,Ain_Diab,3.175087959139338,100.61814184463437,23.060326831861587,0,0
2024-01-03 08:40:00,Ain_Diab,2.742051037582575,135.7993817425389,22.081484939499795,0,0
2024-01-03 08:45:00,Ain_Diab,3.600858065502804,101.98381397248214,16.11573655997838,0,0
2024-01-03 08:55:00,Ain_Diab,3.829129163220274,184.35349163999248,14.459308064219895,0,0
2024-01-03 09:20:00,Ain_Diab,3.169662882694823,142.81581155615075,19.980478126283565,0,0
2024-01-03 10:30:00,Ain_Diab,3.408221875788918,96.18295730243742,22.562962511140835,0,0
2024-01-03 11:45:00,Ain_Diab,3.477851298343691,174.8625775115379,24.63209542471033,0,0
2024-01-03 11:55:00,Ain_Diab,2.961656357939724,142.04568544840757,23.46902940165605,0,0
2024-01-03 12:50:00,Ain_Diab,3.3285492067258518,139.28445990791025,23.078695919207583,0,0
2024-01-03 13:10:00,Ain_Diab,3.675204340073901,91.56038745700994,24.113202543388063,0,0
2024-01-03 13:40:00,Ain_Diab,2.7991173966378025,89.67077250007861,17.55320472267829,0,0
2024-01-03 19:00:00,Ain_Diab,3.269469024731361,92.20894732582444,22.33342168865516,0,0
2024-01-03 20:25:00,Ain_Diab,3.631805373853691,116.81793946014318,18.883320989971608,0,0
2024-01-03 21:00:00,Ain_Diab,3.45346798292892,103.39366602059609,12.227601724655212,0,0
2024-01-03 22:30:00,Ain_Diab,3.572687529725332,193.57022488096945,16.406575680405147,0,0
2024-01-03 22:40:00,Ain_Diab,2.5806729462660667,53.31287679517696,15.36941791799147,0,0
2024-01-03 22:50:00,Ain_Diab,3.1274366666402287,96.41191923056664,24.050868337802356,0,0
2024-01-03 22:55:00,Ain_Diab,2.679071517007295,99.17642568287276,22.23618070939181,0,0
2024-01-04 00:20:00,Ain_Diab,3.1374302785936456,107.43247209262752,20.786134307662177,0,0
2024-01-04 01:45:00,Ain_Diab,1.066342291684547,133.10133044867644,19.41201848149109,0,1
2024-01-04 02:05:00,Ain_Diab,3.2338408821248787,70.00167009745556,13.63816414874456,0,0
2024-01-04 02:10:00,Ain_Diab,2.9498940962095994,121.14629973026454,12.520300782890178,0,0
2024-01-04 02:35:00,Ain_Diab,3.908315462713409,94.2418736063513,17.131954092536805,0,0
2024-01-04 02:55:00,Ain_Diab,3.5730715257679826,195.98913245457376,13.021094638200283,0,0
2024-01-04 04:00:00,Ain_Diab,3.623047717658733,81.9713178970905,23.007660316770284,0,0
2024-01-04 04:25:00,Ain_Diab,2.8574345058296373,83.65744696996933,17.567543860822536,0,0
2024-01-04 04:40:00,Ain_Diab,2.6386742755556,118.68504426906073,15.917190862582864,0,0
2024-01-04 05:50:00,Ain_Diab,2.838759448335088,76.40371325617006,22.99349305401505,0,0
2024-01-04 07:20:00,Ain_Diab,2.5599219599291416,104.34402350003072,22.395854674008326,0,0
2024-01-04 07:30:00,Ain_Diab,3.287977396676082,59.90829617332401,24.58852353474605,0,0
2024-01-04 08:05:00,Ain_Diab,2.7823482996535684,77.63729773590114,10.85503581327901,0,0
2024-01-04 09:00:00,Ain_Diab,3.171957484573285,110.82075144956278,24.761341959497717,0,0
2024-01-04 09:30:00,Ain_Diab,2.8552742058948195,74.74010402790967,11.86922594783687,0,0
2024-01-04 09:35:00,Ain_Diab,3.524006728694139,144.31010225899894,13.99152052805963,0,0
2024-01-04 10:25:00,Ain_Diab,3.873721522286116,125.43132800983771,21.92665423790087,0,0
2024-01-01 00:20:00,Ain_Sebaa,3.073692986900744,197.48463287101825,17.0014433987197,0,0
2024-01-01 00:35:00,Ain_Sebaa,3.863980603118173,88.81699724000254,19.93783426530973,0,0
2024-01-01 01:15:00,Ain_Sebaa,3.208322387742924,67.93913689074526,20.69867180834493,0,0
2024-01-01 02:55:00,Ain_Sebaa,3.0584241498426143,191.0200163686668,24.60495755132976,0,0
2024-01-01 03:10:00,Ain_Sebaa,3.454498927278843,87.56927279083763,18.84806271340816,0,0
2024-01-01 03:30:00,Ain_Sebaa,3.9704973755740687,61.301938400919234,14.585455289307728,0,0
2024-01-01 03:35:00,Ain_Sebaa,2.7542391200291387,133.52018936875254,24.042321612411715,0,0
